imageTest.thisRepN,imageTest.thisTrialN,imageTest.thisN,imageTest.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_5.started,image_5.stopped,image_6.started,image_6.stopped,image_7.started,image_7.stopped,image_8.started,image_8.stopped,image_9.started,image_9.stopped,key_resp_7.keys,key_resp_7.rt,polygon_6.started,polygon_6.stopped,text_2.started,text_2.stopped,polygon.started,polygon.stopped,currTrial,imgName,soa,fixTime,jitter,stim.started,stim.stopped,mask.started,mask.stopped,mainTrial_response.keys,mainTrial_response.rt,mainTrial_response.started,mainTrial_response.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,54,0,54,0,,,,,,,,,,,,,,,,,112.45848549999937,113.12538739999945,54,imgs/1_stim.png,0.08381367238900415,0.6541747207029893,0.3930790793918113,113.4922461999995,113.52565859999959,113.60893109999961,113.64228619999994,a,1.403922600000442,112.6418403000007,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,55,0,55,0,,,,,,,,,,,,,,,,,114.092496199999,114.6260499,55,imgs/3_stim.png,0.07754695557187273,0.521127573248555,0.3258408795677355,114.92616929999895,114.95953499999996,115.02626480000072,115.05960659999982,d,1.057546199999706,114.27586920000067,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,56,0,56,0,,,,,,,,,,,,,,,,,115.37637829999949,116.22674519999964,56,imgs/4_stim.png,0.08252795185638992,0.8371138464463552,0.046092396188246454,116.24339300000065,116.27675979999913,116.36010870000064,116.39347090000047,e,1.1030133000003843,115.55977410000014,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,57,0,57,0,,,,,,,,,,,,,,,,,116.71029490000001,117.67734360000031,57,imgs/3_stim.png,0.11836110719928501,0.9635522313773075,0.01600914306349671,117.67734360000031,117.71075969999947,117.82743370000026,117.86080849999962,d,1.204879199998686,116.8937150999991,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,58,0,58,0,,,,,,,,,,,,,,,,,118.14422849999937,118.6611439999997,58,imgs/1_stim.png,0.1167414062098633,0.5154630814675693,0.324271388797385,118.96124000000054,118.9946003999994,119.11131179999938,119.14466139999968,q,0.9568048000000999,118.32765990000007,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,59,0,59,0,,,,,,,,,,,,,,,,,119.32808010000008,119.94498369999928,59,imgs/2_stim.png,0.10867456042980482,0.6163073718237339,0.3652888311222927,120.29515829999946,120.32851019999907,120.4286333,120.4618616000007,q,1.0840747000002011,119.51149429999896,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,60,0,60,0,,,,,,,,,,,,,,,,,120.62863239999933,121.16216109999914,60,imgs/2_stim.png,0.08120348090773297,0.5196747958610278,0.19678483461930685,121.32894060000035,121.3622875000001,121.44566320000013,121.47899039999902,q,0.9724625999988348,120.81201089999922,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,61,0,61,0,,,,,,,,,,,,,,,,,121.8291408999994,122.34603229999993,61,imgs/4_stim.png,0.035155837131211475,0.5143769226971684,0.28212894978607395,122.61278839999977,122.6461775000007,122.67953420000049,122.71284369999921,e,0.9737215000004653,122.01275050000004,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,62,0,62,0,,,,,,,,,,,,,,,,,123.02967059999901,123.84664879999946,62,imgs/3_stim.png,0.017868042843750785,0.8032572263487239,0.14221583056304188,123.94668739999906,123.98003169999902,123.99674620000042,124.03010129999893,d,1.1963722000000416,123.21312190000026,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,63,0,63,0,,,,,,,,,,,,,,,,,124.44690489999994,124.96379669999988,63,imgs/1_stim.png,0.116479509723367,0.5130990429333265,0.33228050810169746,125.28062580000005,125.313992899999,125.43077989999983,125.4640287000002,a,1.0740966000012122,124.63033580000047,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,64,0,64,0,,,,,,,,,,,,,,,,,125.74749469999915,126.54784599999948,64,imgs/2_stim.png,0.05008175017098168,0.7929685853797745,0.11745646363888629,126.63125229999969,126.66457769999943,126.71456869999929,126.74793390000013,q,1.1176130999992893,125.93088689999968,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,65,0,65,0,,,,,,,,,,,,,,,,,127.08142620000035,127.74836080000023,65,imgs/3_stim.png,0.09147125320804426,0.6679403028660689,0.2634332011815276,127.99847240000054,128.031800499999,128.1151790999993,128.1485417999993,d,1.158460799999375,127.26482790000045,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,66,0,66,0,,,,,,,,,,,,,,,,,128.4819991000004,129.09890520000044,66,imgs/4_stim.png,0.08134416212561162,0.6057476961538667,0.3026709067373317,129.38238889999957,129.41573939999944,129.48246289999952,129.51578429999972,e,1.104280800000197,128.66539340000054,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,67,0,67,0,,,,,,,,,,,,,,,,,129.8159259999993,130.33279389999916,67,imgs/3_stim.png,0.09649762143202398,0.5095596769835753,0.14653873452177024,130.4495050000005,130.48283160000028,130.58291110000027,130.6162516000004,d,0.8981197000011889,129.99931780000043,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,68,0,68,0,,,,,,,,,,,,,,,,,130.93304229999922,131.46665679999933,68,imgs/1_stim.png,0.05363854283537664,0.5305617803016847,0.36504460827391605,131.81676089999928,131.85010109999894,131.90009999999893,131.93347089999952,a,1.1919562999992195,131.1164735000002,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,69,0,69,0,,,,,,,,,,,,,,,,,132.35035020000032,133.3173872999996,69,imgs/3_stim.png,0.03281452381401805,0.9648764335059632,0.02440455934238922,133.3173872999996,133.350778,133.3841042999993,133.4174652999991,d,2.037047800000437,132.53377360000013,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,70,0,70,0,,,,,,,,,,,,,,,,,134.61797490000026,135.31827750000048,70,imgs/4_stim.png,0.017694494687249093,0.6961024738202707,0.3580403242481837,135.65175739999904,135.68506419999903,135.70177370000056,135.735126399999,e,1.2701598000003287,134.8014559000003,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,71,0,71,0,,,,,,,,,,,,,,,,,136.11861959999987,136.83560319999924,71,imgs/1_stim.png,0.07365805021457603,0.7046047473368244,0.27281008003032403,137.0690111999993,137.1023624999998,137.18573189999915,137.21910519999983,a,1.1464435999987472,136.30202680000002,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
